date,baseline_cost,adaptive_cost,savings,load_mwh,shifted_mwh
2019-08-19,46304193.96000001,46227737.707,76456.25300000608,1327407.0,6363.869999999977
2019-08-20,54300092.84,54225867.6314,74225.208600007,1336976.0,6564.140000000007
2019-08-21,55640091.3,55531864.3304,108226.96959999949,1321557.0,6386.529999999966
2019-08-22,48343562.88000001,48273068.709400006,70494.1706000045,1327830.0,6404.230000000029
2019-08-23,49558841.07,49481428.170099996,77412.89990000427,1311011.0,6328.03000000009
2019-08-24,35607820.580000006,35568251.7436,39568.83640000224,1114002.0,5568.440000000013
2019-08-25,32715741.04,32660320.333600003,55420.70639999583,1045026.0,5082.810000000005
2019-08-26,64323096.330000006,64202325.2277,120771.10230000317,1374710.0,6665.040000000041
2019-08-27,67104860.17,67015049.447100006,89810.72289999574,1419377.0,7079.990000000005
2019-08-28,73643037.22000001,73505721.73830001,137315.48170000315,1419799.0,6940.060000000107
2019-08-29,62887890.2,62779743.266399994,108146.93360000849,1401032.0,6861.96999999991
2019-08-30,56910266.34,56821410.060600005,88856.27939999849,1361627.0,6576.680000000015
2019-08-31,37933805.019999996,37890082.8912,43722.12879999727,1146184.0,5614.96999999995
2019-09-01,31855959.999999993,31821653.136,34306.86399999261,1046008.0,5133.39999999998
2019-09-02,53036864.45999999,52948630.3127,88234.14729999006,1313519.0,6528.569999999963
2019-09-03,48323691.589999996,48242565.2723,81126.31769999862,1346794.0,6429.039999999972
2019-09-04,46284954.88000001,46215094.269600004,69860.61040000618,1356185.0,6642.520000000048
2019-09-05,44100707.980000004,44032106.3829,68601.59710000455,1377511.0,6689.8000000000575
2019-09-06,44263690.82000001,44204302.148399994,59388.67160001397,1332328.0,6366.070000000014
2019-09-07,40727112.85,40684351.907699995,42760.94230000675,1116006.0,5522.800000000025
2019-09-08,39146120.459999986,39100145.383999996,45975.075999990106,1045108.0,5102.659999999978
2019-09-09,62281295.25,62176285.0249,105010.22510000318,1339920.0,6626.070000000051
2019-09-10,50452085.480000004,50375597.66060001,76487.81939999759,1360518.0,6641.550000000087
2019-09-11,47001958.06,46939879.45420001,62078.60579999536,1380946.0,6873.169999999987
2019-09-12,54158477.1,54067205.8382,91271.26179999858,1399640.0,6980.129999999954
2019-09-13,55435918.18,55366335.4556,69582.72439999878,1378963.0,6783.179999999931
2019-09-14,40653516.28999999,40595208.469500005,58307.82049998641,1128892.0,5503.22999999993
2019-09-15,25411344.269999996,25268023.6098,143320.66019999608,1053611.0,5132.960000000017
2019-09-16,65983064.080000006,65897643.0733,85421.00670000911,1353549.0,6763.200000000019
2019-09-17,46326682.03999999,46231156.875700004,95525.16429998726,1384819.0,6787.6200000000135
2019-09-18,50971709.69,50853837.521699995,117872.16830000281,1365618.0,6670.700000000055
2019-09-19,61616393.70999999,61497857.38909999,118536.32090000063,1371723.0,6665.5199999999895
2019-09-20,57625178.07000001,57520124.515099995,105053.55490001291,1341798.0,6674.809999999983
2019-09-21,39572889.38000001,39506576.97519999,66312.40480002016,1144542.0,5672.370000000039
2019-09-22,31630563.119999997,31592868.183700006,37694.93629999086,1061289.0,5229.910000000065
2019-09-23,64369450.71999999,64278831.22779999,90619.49220000207,1390302.0,6850.549999999996
2019-09-24,68162473.16,68058332.22309999,104140.93690000474,1410039.0,7047.570000000054
2019-09-25,67584882.06,67496598.2872,88283.77279999852,1411173.0,6979.900000000023
2019-09-26,59863763.64000001,59782409.03020001,81354.60979999602,1419435.0,6999.749999999956
2019-09-27,54759789.37,54659714.9333,100074.43669999391,1397074.0,6871.35999999991
2019-09-28,25999863.71,25889839.8561,110023.85390000045,1165135.0,5655.330000000045
2019-09-29,12112953.919999998,12017710.205200002,95243.71479999647,1095616.0,5395.029999999944
2019-09-30,37667056.43,37424845.61860001,242210.81139998883,1402711.0,6940.040000000052
2019-10-01,62606366.650000006,62516001.5483,90365.10170000792,1440660.0,7004.7300000000505
2019-10-02,57719887.36,57616319.0105,103568.34950000048,1402017.0,6982.910000000047
2019-10-03,46281455.650000006,46200349.993200004,81105.65680000186,1117539.0,5361.050000000061
2019-10-04,55295907.79,55225890.6416,70017.14840000123,1249773.0,6140.870000000028
2019-10-05,42734928.59,42676272.351900004,58656.238099999726,1138956.0,5620.100000000028
2019-10-06,35814860.86,35772707.382800005,42153.47719999403,1117468.0,5526.3500000000895
2019-10-07,64808033.63,64694227.1883,113806.44170000404,1397472.0,6876.090000000047
2019-10-08,51176155.53999999,51085500.0647,90655.47529999167,1442383.0,7047.719999999972
2019-10-09,52068748.06999999,51968625.70799999,100122.36200000346,1438713.0,7192.790000000063
2019-10-10,44979322.01,44866831.239300005,112490.77069999278,1445417.0,6999.300000000083
2019-10-11,36194249.339999996,36082480.022,111769.31799999624,1430782.0,7131.370000000028
2019-10-12,26442532.22,26312811.4216,129720.79839999974,1187784.0,5824.900000000038
2019-10-13,21789929.070000004,21712649.9585,77279.11150000244,1109039.0,5321.000000000076
2019-10-14,55768405.26,55641191.02770002,127214.23229997605,1397293.0,6805.829999999929
2019-10-15,66525439.66,66401570.32079999,123869.33920000494,1453900.0,7144.370000000006
2019-10-16,58705429.42,58608304.074800014,97125.34519998729,1470762.0,7314.049999999948
2019-10-17,66131068.76,66011931.1274,119137.63259999454,1455462.0,7167.080000000049
2019-10-18,51042842.44000001,50963336.33019999,79506.10980002582,1432720.0,7009.329999999951
2019-10-19,40391297.13,40339181.35430001,52115.77569999546,1198847.0,5942.860000000106
2019-10-20,39200860.199999996,39140141.803399995,60718.39660000056,1101880.0,5486.290000000023
2019-10-21,65358030.870000005,65251710.255499996,106320.61450000852,1421499.0,7010.580000000031
2019-10-22,69113405.58000001,68998530.0447,114875.5353000164,1450635.0,7208.38999999997
2019-10-23,65455276.22,65345301.63520001,109974.58479999006,1468825.0,7192.810000000023
2019-10-24,57219551.35,57117429.9633,102121.38670000434,1462522.0,7151.200000000048
2019-10-25,52677146.07999999,52575701.3621,101444.71789999306,1426095.0,6968.2500000000255
2019-10-26,21670282.349999998,21550849.489700004,119432.8602999933,1216982.0,5873.800000000032
2019-10-27,28948111.55,28840843.349699993,107268.20030000806,1120044.0,5562.79999999997
2019-10-28,63674519.57000001,63565266.79650001,109252.77349999547,1441316.0,7097.799999999916
2019-10-29,72690817.06,72580249.48620002,110567.57379998267,1474928.0,7315.339999999887
2019-10-30,72110834.08999999,72002698.7478,108135.34219999611,1473451.0,7361.970000000008
2019-10-31,59505804.81,59430144.44369999,75660.36630000919,1378551.0,6751.110000000008
2019-11-01,40023888.67,39986422.3081,37466.361900001764,1244387.0,6064.110000000055
2019-11-02,32849944.420000006,32809223.81380001,40720.60619999468,1194252.0,5904.780000000013
2019-11-03,31719024.870000005,31609933.746299997,109091.1237000078,1109506.0,5481.189999999988
2019-11-04,57428786.99000001,57332647.02880001,96139.96119999886,1424479.0,6847.729999999974
2019-11-05,65513670.769999996,65409276.175900005,104394.59409999102,1471590.0,7218.089999999967
2019-11-06,80113134.35,79974581.76510002,138552.58489997685,1498993.0,7325.319999999938
2019-11-07,65523877.54,65450501.3263,73376.21369999647,1513035.0,7402.199999999964
2019-11-08,72419188.57000001,72318277.3946,100911.17540000379,1486107.0,7219.320000000138
2019-11-09,52939427.24999999,52901143.0595,38284.19049999118,1266396.0,6232.789999999983
2019-11-10,49385192.550000004,49327516.5439,57676.0061000064,1192882.0,5881.7899999999245
2019-11-11,63095745.39,63012847.6555,82897.73449999839,1511379.0,7294.819999999989
2019-11-12,66220629.63,66128842.891899996,91786.73810000718,1531624.0,7596.840000000015
2019-11-13,73270898.81,73155790.25809999,115108.55190001428,1518505.0,7509.70000000011
2019-11-14,69233364.17000002,69136699.37490001,96664.79510000348,1510064.0,7484.100000000064
2019-11-15,57536882.25,57454853.47670001,82028.77329999208,1483702.0,7184.020000000026
2019-11-16,48270414.150000006,48232780.8171,37633.3329000026,1270914.0,6195.280000000061
2019-11-17,44086259.28,44040085.438099995,46173.84190000594,1189327.0,5942.429999999997
2019-11-18,64072140.129999995,63950114.34689999,122025.78310000151,1493014.0,7257.4500000001935
2019-11-19,74619711.17000002,74437135.28049998,182575.88950003684,1546055.0,7530.139999999894
2019-11-20,83520863.67000002,83388264.47670001,132599.19330000877,1531241.0,7551.559999999958
2019-11-21,78659096.39,78540041.81289999,119054.57710000873,1539554.0,7612.1099999999715
2019-11-22,67254753.2,67163793.5081,90959.69189999998,1520081.0,7499.090000000084
2019-11-23,39131083.19,39078321.74239999,52761.44760000706,1293521.0,6446.589999999986
2019-11-24,42824754.059999995,42709440.78480001,115313.275199987,1197104.0,5965.300000000021
2019-11-25,79026770.24,78927471.18729998,99299.05270001292,1501463.0,7282.280000000086
2019-11-26,74027317.7,73940994.0321,86323.66789999604,1534855.0,7536.46999999999
2019-11-27,62320650.64,62233048.96400001,87601.6759999916,1561116.0,7578.189999999959
2019-11-28,49149965.529999994,49045284.8663,104680.663699992,1546350.0,7629.760000000009
2019-11-29,62708883.96999999,62593512.6555,115371.31449998915,1500654.0,7397.10000000002
2019-11-30,53671055.660000004,53619601.7606,51453.899400003254,1263112.0,6182.690000000057
2019-12-01,52566050.37,52506180.5909,59869.77910000086,1227173.0,6086.859999999986
2019-12-02,69632048.21,69538245.1575,93803.05249999464,1473721.0,7347.530000000046
2019-12-03,81327261.1,81175591.29220001,151669.80779998004,1557788.0,7738.969999999939
2019-12-04,76526104.53,76397283.28589998,128821.24410001934,1563294.0,7734.679999999971
2019-12-05,67399613.89,67289875.60730001,109738.28269998729,1601846.0,7985.5099999999875
2019-12-06,50109309.14,49999683.8092,109625.3308000043,1580678.0,7766.900000000027
2019-12-07,34017173.8,33862846.544800006,154327.25519999117,1321236.0,6499.580000000045
2019-12-08,-19704050.539999995,-19949435.871400002,245385.331400007,1245926.0,6064.020000000008
2019-12-09,42819819.67000002,42636158.95450001,183660.7155000046,1533856.0,7394.969999999983
2019-12-10,64208773.17000002,64069534.68220001,139238.48780000955,1567897.0,7788.519999999979
2019-12-11,65075451.239999995,64894802.28949999,180648.950500004,1596159.0,7955.949999999924
2019-12-12,71819481.7,71703606.9277,115874.77230000496,1589247.0,7943.0099999999875
2019-12-13,58191636.51,58091831.2227,99805.2872999981,1538870.0,7550.150000000151
2019-12-14,29126566.02,29047546.172999997,79019.84700000286,1320252.0,6424.059999999998
2019-12-15,18116350.779999997,17953574.3296,162776.45039999858,1223076.0,5949.149999999994
2019-12-16,62367138.60999999,62285722.94570001,81415.6642999798,1484278.0,7248.950000000012
2019-12-17,55125080.35,55052205.11929999,72875.23070000857,1489066.0,7286.810000000049
2019-12-18,61384328.099999994,61284559.00729999,99769.09270000458,1471269.0,7205.730000000036
2019-12-19,51111921.99,51049998.2805,61923.70949999988,1449118.0,7108.0100000000275
2019-12-20,40342440.69,40285317.62950001,57123.060499988496,1363987.0,6762.049999999937
2019-12-21,35696474.699999996,35599934.18039999,96540.51960000396,1215486.0,5964.610000000095
2019-12-22,31336262.11,31219357.702099998,116904.40790000185,1148210.0,5710.830000000067
2019-12-23,32192379.619999997,32058532.2096,133847.41039999574,1223779.0,6042.889999999999
2019-12-24,25826479.820000004,25703222.583399996,123257.23660000786,1120284.0,5499.860000000088
2019-12-25,29681396.06,29616217.391,65178.66899999976,1049648.0,5109.089999999989
2019-12-26,36069038.32,36024990.6739,44047.64609999955,1051223.0,5248.84999999994
2019-12-27,45563022.06,45508569.933,54452.12700000405,1182138.0,5737.020000000062
2019-12-28,40010425.489999995,39968812.118700005,41613.37129998952,1150748.0,5740.479999999989
2019-12-29,32770758.720000006,32716664.498600002,54094.22140000388,1095881.0,5469.640000000025
2019-12-30,32856365.63,32782480.626699995,73885.00330000371,1209661.0,5991.339999999938
2019-12-31,38948985.99,38860722.107099995,88263.88290000707,1134620.0,5441.799999999974
2020-01-01,37300849.62,37254478.361999996,46371.25800000131,1064921.0,5168.889999999981
2020-01-02,51340322.190000005,51260590.45769999,79731.7323000133,1308892.0,6405.350000000057
2020-01-03,36921449.690000005,36805923.2132,115526.47680000216,1344321.0,6669.210000000043
2020-01-04,26919519.189999998,26805133.698300004,114385.49169999361,1270952.0,6072.369999999999
2020-01-05,41695711.230000004,41647578.11789999,48133.1121000126,1162190.0,5787.4800000000505
2020-01-06,53785994.80999999,53710414.9745,75579.835499987,1377158.0,6834.649999999969
2020-01-07,62384083.92,62268272.499,115811.42100000381,1516599.0,7471.920000000013
2020-01-08,55148188.92,54970048.918,178140.00200000405,1540900.0,7522.699999999986
2020-01-09,55732647.85,55651944.1783,80703.67170000076,1525656.0,7495.289999999975
2020-01-10,53366260.99,53264616.3916,101644.59840000421,1498295.0,7333.080000000089
2020-01-11,41119659.43000001,41065165.238299996,54494.19170001149,1301142.0,6329.309999999961
2020-01-12,28489416.12,28455213.2931,34202.826900001615,1245105.0,6184.940000000024
2020-01-13,59686960.59,59557169.88010001,129790.70989999175,1524670.0,7404.47999999993
2020-01-14,38274079.330000006,38179335.37150001,94743.95849999785,1581214.0,7778.169999999962
2020-01-15,41111777.11,41001301.20070001,110475.90929999202,1549654.0,7532.120000000024
2020-01-16,59070199.23999999,58977788.6814,92410.55859998614,1517883.0,7528.259999999958
2020-01-17,57074345.160000004,56988955.16879999,85389.99120001495,1521596.0,7579.840000000018
2020-01-18,42754797.14,42691299.557799995,63497.58220000565,1307649.0,6322.130000000001
2020-01-19,41745671.81,41694004.6423,51667.16770000011,1216647.0,5912.569999999985
2020-01-20,69002441.05000001,68893551.494,108889.55600000918,1513951.0,7551.750000000007
2020-01-21,66535124.370000005,66431869.63009999,103254.7399000153,1570029.0,7831.8600000000115
2020-01-22,73815742.18,73696849.9115,118892.26850000024,1570067.0,7733.7799999999625
2020-01-23,82058511.21,81931117.4635,127393.74650000036,1562836.0,7784.860000000062
2020-01-24,79285452.30000001,79151958.9797,133493.32030001283,1541927.0,7615.880000000016
2020-01-25,54359215.330000006,54304879.81669999,54335.51330001652,1336262.0,6603.619999999941
2020-01-26,41542033.21,41491171.32469999,50861.88530001044,1224917.0,6017.529999999966
2020-01-27,59274529.55,59182690.394899994,91839.15510000288,1538840.0,7606.970000000081
2020-01-28,50672572.29,50572659.39629999,99912.89370001107,1583961.0,7885.910000000073
2020-01-29,54913957.26,54803263.206199996,110694.05380000174,1591281.0,7931.2099999999955
2020-01-30,51590258.18,51482823.3528,107434.82720000297,1581935.0,7858.609999999986
2020-01-31,36960016.46,36808287.131000005,151729.32899999619,1521682.0,7476.409999999993
2020-02-01,9390551.060000002,9295143.6736,95407.38640000299,1279084.0,6381.239999999936
2020-02-02,23647577.849999998,23482644.4335,164933.41649999842,1200002.0,5988.720000000019
2020-02-03,44283595.6,44184451.967999995,99143.63200000674,1523787.0,7467.389999999963
2020-02-04,45449194.230000004,45357462.55689999,91731.67310001701,1574890.0,7697.25999999994
2020-02-05,57250554.78,57153322.67320001,97232.10679998994,1544470.0,7665.060000000092
2020-02-06,58819734.52999999,58737624.4067,82110.12329998612,1548862.0,7722.579999999984
2020-02-07,56300375.099999994,56213429.173200004,86945.92679999024,1523409.0,7598.120000000094
2020-02-08,36590492.440000005,36537867.8654,52624.57460000366,1293621.0,6230.369999999984
2020-02-09,-73353.58999999995,-144449.52509999988,71095.93509999993,1196797.0,5811.930000000015
2020-02-10,15577529.089999998,15465816.954400001,111712.1355999969,1517929.0,7515.509999999991
2020-02-11,19155503.06,19084108.044000003,71395.01599999517,1585431.0,7852.899999999965
2020-02-12,33737482.56999999,33604289.8487,133192.721299991,1588889.0,7648.879999999965
2020-02-13,61377870.67000001,61267944.4418,109926.22820001096,1591439.0,7825.02000000007
2020-02-14,56670350.63999999,56568620.3022,101730.33779999614,1533306.0,7648.089999999982
2020-02-15,24802394.779999997,24724369.4824,78025.29759999737,1283646.0,6375.289999999983
2020-02-16,-10956204.030000001,-11029543.070799997,73339.04079999588,1196645.0,5928.839999999982
2020-02-17,34330618.17,34169242.3385,161375.83150000125,1501784.0,7365.100000000071
2020-02-18,34825537.970000006,34683597.2558,141940.71420000494,1552123.0,7462.079999999976
2020-02-19,48521341.769999996,48429476.915499985,91864.85450001061,1534057.0,7576.829999999918
2020-02-20,43573470.269999996,43481647.15450001,91823.1154999882,1526056.0,7618.730000000032
2020-02-21,38118811.510000005,38005558.5236,113252.9864000082,1507017.0,7454.239999999965
2020-02-22,-2681325.03,-2726494.1867,45169.15670000017,1295344.0,6402.719999999983
2020-02-23,9547505.329999998,9472331.2143,75174.11569999903,1200336.0,5997.4999999999345
2020-02-24,44600082.92,44442065.206700005,158017.71329999715,1453447.0,7246.759999999998
2020-02-25,38197997.519999996,38109393.592,88603.92799999565,1488225.0,7331.75
2020-02-26,49440504.699999996,49380139.6602,60365.03979999572,1527151.0,7547.320000000134
2020-02-27,61131281.06999999,61029369.393800005,101911.67619998753,1557981.0,7774.40000000002
2020-02-28,45843025.809999995,45750437.49790001,92588.31209998578,1506889.0,7399.810000000056
2020-02-29,11190560.149999999,11153429.004999999,37131.14499999955,1267029.0,6222.109999999975
2020-03-01,10878667.799999999,10720464.432500001,158203.36749999784,1169945.0,5659.300000000083
2020-03-02,50860030.75000001,50779411.01830001,80619.7316999957,1485064.0,7351.339999999935
2020-03-03,55764037.07999999,55669028.39480001,95008.68519998342,1500334.0,7377.410000000051
2020-03-04,60699312.63000001,60577309.822600015,122002.80739999563,1498041.0,7480.030000000068
2020-03-05,55256135.760000005,55165756.8582,90378.90180000663,1514801.0,7494.640000000109
2020-03-06,46960462.769999996,46900219.74129999,60243.02870000899,1498896.0,7393.77
2020-03-07,36726667.18,36674648.88250001,52018.29749999195,1269285.0,6128.090000000047
2020-03-08,20812015.679999996,20711920.063899998,100095.61609999835,1176161.0,5750.400000000089
2020-03-09,55967805.39999999,55859310.573,108494.82699999213,1463069.0,7277.190000000031
2020-03-10,35973608.309999995,35875402.38410001,98205.92589998245,1554631.0,7612.91999999998
2020-03-11,36429070.949999996,36305868.793299995,123202.15670000017,1497760.0,7404.180000000044
2020-03-12,19321776.64,19153589.1834,168187.45659999922,1508194.0,7256.179999999971
2020-03-13,25839669.720000003,25637990.287,201679.43300000206,1484726.0,7392.499999999996
2020-03-14,36822359.43000001,36766842.8475,55516.58250001073,1246292.0,6177.879999999968
2020-03-15,5826578.53,5661023.738000002,165554.7919999985,1153389.0,5720.489999999958
2020-03-16,45205835.21999999,45096311.33280001,109523.887199983,1402752.0,6847.490000000009
2020-03-17,40659682.699999996,40598161.026,61521.67399999499,1432798.0,6970.809999999987
2020-03-18,37951889.97999999,37876244.513799995,75645.46619999409,1418268.0,7013.130000000052
2020-03-19,40179557.88,40116707.040999986,62850.83900001645,1387757.0,6701.1599999999125
2020-03-20,34321124.699999996,34270790.10789999,50334.59210000187,1366765.0,6671.369999999963
2020-03-21,12600796.670000002,12559403.549300002,41393.120699999854,1221982.0,5926.900000000027
2020-03-22,-1503460.6600000008,-1669507.2278999982,166046.56789999735,1140163.0,5684.110000000066
2020-03-23,23679752.430000007,23597557.311,82195.11900000647,1355079.0,6643.819999999996
2020-03-24,28240397.920000006,28176266.472700004,64131.44730000198,1368447.0,6766.990000000049
2020-03-25,31619760.529999997,31566885.203900002,52875.326099995524,1360727.0,6699.170000000016
2020-03-26,30256768.840000004,30199319.662000004,57449.177999999374,1350351.0,6674.939999999911
2020-03-27,28280486.889999993,28236115.3153,44371.57469999418,1307703.0,6475.65000000002
2020-03-28,15611913.59,15548492.6829,63420.90709999949,1148322.0,5586.4699999999975
2020-03-30,32193761.269999996,32126940.53350001,66820.73649998754,1351903.0,6612.159999999902
2020-03-31,34150914.93,34075478.290300004,75436.63969999552,1349636.0,6662.890000000083
2020-04-01,32017795.629999995,31963377.482699994,54418.147300001234,1356782.0,6734.709999999908
2020-04-02,26531361.610000003,26459094.5441,72267.06590000167,1357947.0,6753.4499999999825
2020-04-03,30329164.939999998,30276417.439099997,52747.500900000334,1328483.0,6583.170000000075
2020-04-04,21860634.700000003,21803865.640800003,56769.05920000002,1126083.0,5588.130000000048
2020-04-05,1730522.1099999999,1626156.979400001,104365.13059999887,1066333.0,5301.660000000036
2020-04-06,23887364.82,23778877.728999995,108487.0910000056,1259126.0,6264.769999999993
2020-04-07,30130217.43,30055647.812400002,74569.61759999767,1273001.0,6297.320000000011
2020-04-08,33471612.49,33389732.543600004,81879.9463999942,1249585.0,6149.6199999999735
2020-04-09,28857517.03,28806250.7307,51266.29930000007,1217495.0,5982.129999999968
2020-04-10,23131605.99,23073486.567100003,58119.422899995,1014258.0,4945.590000000044
2020-04-11,20992220.95,20926192.764500003,66028.18549999595,1025400.0,5005.859999999993
2020-04-12,10569775.079999998,10503945.7704,65829.30959999748,952029.0,4592.76000000002
2020-04-13,-17640898.569999993,-17863470.485400002,222571.9154000096,1000917.0,4853.3400000000365
2020-04-14,26386291.720000003,26302645.295399994,83646.42460000888,1212527.0,5791.410000000007
2020-04-15,25047319.419999998,24954503.3839,92816.03609999642,1242535.0,6179.409999999974
2020-04-16,31853142.99,31771687.646500003,81455.34349999577,1250710.0,6172.0499999999665
2020-04-17,34651592.38,34566657.3619,84935.01810000092,1235391.0,5973.819999999949
2020-04-18,21166020.08,21121956.7036,44063.37639999762,1068450.0,5322.19000000001
2020-04-19,6370141.840000001,6305499.151799999,64642.688200001605,1016130.0,4902.849999999966
2020-04-20,2394214.329999999,2223549.4675999996,170664.86239999952,1259695.0,6148.289999999975
2020-04-21,-25230180.869999997,-25608229.2659,378048.3959000036,1301432.0,6407.210000000032
2020-04-22,11294261.5,11153317.1525,140944.34750000015,1288715.0,6396.059999999954
2020-04-23,36140449.669999994,36011837.4319,128612.23809999228,1283974.0,6365.819999999894
2020-04-24,24429534.500000004,24371684.951599997,57849.54840000719,1240036.0,5983.449999999957
2020-04-25,19334485.94,19281379.2598,53106.68020000309,1088511.0,5330.849999999955
2020-04-26,19332487.65,19276261.822499998,56225.827500000596,1025646.0,4983.719999999987
2020-04-27,32443237.370000005,32372618.183000002,70619.18700000271,1257099.0,6143.8600000000115
2020-04-28,32395339.15,32360859.2304,34479.91959999874,1285451.0,6348.319999999996
2020-04-29,30191696.829999994,30136131.355499987,55565.47450000793,1296022.0,6314.369999999883
2020-04-30,24541168.64,24460258.54520001,80910.0947999917,1257643.0,6047.320000000083
2020-05-01,7281537.0,7202148.432600001,79388.56739999913,1008947.0,4962.629999999983
2020-05-02,13672007.459999999,13615638.128600001,56369.331399997696,1051820.0,5107.459999999985
2020-05-03,14553379.049999999,14495479.373900002,57899.676099997014,994592.0,4840.370000000021
2020-05-04,33790002.36,33711827.377799995,78174.98220000416,1270755.0,6177.480000000025
2020-05-05,28717018.459999997,28673820.102199998,43198.357799999416,1304184.0,6400.980000000101
2020-05-06,27440391.54,27401985.153199997,38406.38680000231,1276486.0,6075.780000000053
2020-05-07,30512741.389999997,30441448.9487,71292.44129999727,1266142.0,6252.130000000074
2020-05-08,28778016.150000006,28717704.525399998,60311.62460000813,1213635.0,5990.789999999983
2020-05-09,23354335.05,23316370.869499996,37964.18050000444,1067216.0,5235.359999999961
2020-05-10,11016810.68,10976163.119800001,40647.56019999832,998482.0,4806.1999999999425
2020-05-11,21229315.13,21153742.8747,75572.25530000031,1324940.0,6459.610000000059
2020-05-12,29511196.65,29463255.6907,47940.95930000022,1306158.0,6455.349999999988
2020-05-13,39628946.19000001,39553529.27169999,75416.91830002517,1315112.0,6554.359999999935
2020-05-14,29890390.509999998,29843278.299699996,47112.21030000225,1293784.0,6240.139999999919
2020-05-15,27053952.85,27018769.889100008,35182.96089999378,1269324.0,6146.000000000116
2020-05-16,18338495.059999995,18288794.824600004,49700.235399991274,1093876.0,5300.820000000007
2020-05-17,9256388.600000001,9166416.952100001,89971.64790000021,1016613.0,4959.800000000054
2020-05-18,25252326.839999996,25189538.5175,62788.322499997914,1267489.0,6050.359999999942
2020-05-19,31348283.919999998,31274025.7878,74258.13219999894,1288630.0,6398.459999999999
2020-05-20,40552294.059999995,40434034.1921,118259.86789999157,1247657.0,6060.050000000032
2020-05-21,19664551.049999997,19620147.410500005,44403.63949999213,1009106.0,4996.640000000025
2020-05-22,20798487.66,20760080.5075,38407.15249999985,1123071.0,5453.819999999916
2020-05-23,9765143.780000001,9709750.346800003,55393.43319999799,1075566.0,5222.179999999942
2020-05-24,-27091944.540000003,-27379848.9359,287904.39589999616,1024131.0,4973.680000000029
2020-05-25,25588874.210000005,25521722.4909,67151.71910000592,1290804.0,6393.640000000003
2020-05-26,35395594.63,35315956.66,79637.97000000626,1284083.0,6401.639999999963
2020-05-27,28984307.700000003,28955514.057,28793.64300000295,1282978.0,6120.100000000002
2020-05-28,26622696.18,26580035.788399994,42660.39160000533,1288694.0,6226.870000000028
2020-05-29,28017339.059999995,27969689.081900008,47649.97809998691,1234741.0,5958.849999999933
2020-05-30,12438298.750000002,12394691.3597,43607.39030000195,1051447.0,5104.289999999997
2020-05-31,700611.4799999999,610494.7468000005,90116.73319999932,955096.0,4752.609999999977
2020-06-01,6402905.999999999,6296810.5762,106095.42379999906,973004.0,4859.569999999992
2020-06-02,37199868.37,37075163.102299996,124705.2677000016,1263067.0,6229.210000000039
2020-06-03,37726511.96,37661482.21480001,65029.74519999325,1298808.0,6315.790000000034
2020-06-04,35392363.800000004,35334588.5806,57775.21940000355,1317890.0,6449.410000000036
2020-06-05,31186269.11,31121175.6101,65093.49989999831,1291304.0,6403.380000000012
2020-06-06,8413502.05,8326495.518500001,87006.53149999958,1101237.0,5504.0299999999515
2020-06-07,18508879.79,18455913.141900003,52966.64809999615,1015636.0,4869.950000000048
2020-06-08,40635200.44,40583895.15500001,51305.28499998897,1259644.0,6224.369999999963
2020-06-09,48646919.87,48552690.7385,94229.13149999827,1291964.0,6320.419999999955
2020-06-10,41009406.15,40954729.78089999,54676.369100011885,1279024.0,6228.980000000145
2020-06-11,26256405.759999998,26219261.634199996,37144.125800002366,1101772.0,5346.869999999984
2020-06-12,24272886.430000003,24236072.661300004,36813.7686999999,1161177.0,5721.570000000003
2020-06-13,20886057.47,20862546.2225,23511.24749999866,1066202.0,5167.910000000007
2020-06-14,19353658.080000002,19317513.104199994,36144.97580000758,1015146.0,4893.389999999985
2020-06-15,40846682.18,40793179.390200004,53502.78979999572,1259321.0,6267.700000000026
2020-06-16,45361739.25000001,45298524.921799995,63214.328200012445,1293621.0,6346.3800000000265
2020-06-17,48919909.44000001,48842969.467499994,76939.97250001878,1299905.0,6412.9499999999025
2020-06-18,42039239.88000001,41992501.2922,46738.58780001104,1295935.0,6445.560000000045
2020-06-19,37810217.74,37758282.4682,51935.271800003946,1250853.0,6047.200000000012
2020-06-20,25486813.299999997,25440646.231000002,46167.068999994546,1057652.0,5214.870000000003
2020-06-21,19032077.84,18968245.1066,63832.7333999984,984862.0,4843.030000000013
2020-06-22,38730502.32,38670803.1918,59699.128200002015,1269386.0,6212.41999999994
2020-06-23,43015392.53,42954245.2921,61147.23790000379,1292883.0,6417.339999999986
2020-06-24,46629222.70999999,46574260.32840001,54962.38159998506,1303989.0,6284.910000000065
2020-06-25,45775733.68000001,45713191.5808,62542.0992000103,1306954.0,6411.250000000022
2020-06-26,44649955.02,44596766.339999996,53188.68000000715,1261529.0,6204.640000000094
2020-06-27,28154339.009999998,28116715.7926,37623.2173999995,1090853.0,5297.130000000008
2020-06-28,17413311.47,17329785.0805,83526.38949999958,1022012.0,5102.910000000011
2020-06-29,36381375.50000001,36293237.8042,88137.69580000639,1292011.0,6457.749999999942
2020-06-30,23489322.54,23336690.0404,152632.49960000068,1328424.0,6449.939999999999
2020-07-01,44694324.800000004,44620285.808299996,74038.99170000851,1342915.0,6492.130000000048
2020-07-02,52706995.480000004,52641536.143599994,65459.33640000969,1324116.0,6438.97000000007
2020-07-03,43680484.1,43607875.549499996,72608.55050000548,1275027.0,6171.000000000011
